,Playlistid,Trackid,Artist_Name,Track_Name,Album_Name,Track_Duration,Artist_uri,Track_uri,Album_uri,acousticness,artist_genres,artist_popularity,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
68,3672,32,Zac Brown Band,Knee Deep (feat. Jimmy Buffett),You Get What You Give,203173,spotify:artist:6yJCxee7QumYr820xdIsjo,spotify:track:1yEwEiTpsaPhQi9lb5EVV4,spotify:album:0AXoQGOZDaYSaOo0qCTiCr,0.43200000000000005,"['contemporary country', 'country', 'country road', 'modern country rock']",73.0,0.715,0.584,False,1.41e-06,8.0,0.095,-8.231,1.0,0.0296,90.98700000000001,4.0,0.61
69,3672,33,Brett Eldredge,Lose My Mind,Illinois,155440,spotify:artist:0qSX3s5pJnAlSsgsCne8Cz,spotify:track:1qC0pi9ZH47XDjvaNbg8ch,spotify:album:5Og3UBs6tCL47yee1ukYgw,0.0206,"['contemporary country', 'country', 'country road', 'modern country rock']",66.0,0.68,0.755,False,0.0,6.0,0.21,-5.5089999999999995,0.0,0.028999999999999998,101.04799999999999,4.0,0.8240000000000001
70,3672,34,Florida Georgia Line,Anything Goes,Anything Goes,218866,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,spotify:track:46ZfPS5VpSQVU5gb82hg3K,spotify:album:5NG7WZaCZZ12M5LJm0JcVc,0.00172,"['contemporary country', 'country', 'country road', 'modern country rock']",82.0,0.462,0.977,False,0.0,0.0,0.35200000000000004,-3.805,1.0,0.045,154.03799999999998,4.0,0.746
71,3672,35,Thomas Rhett,Die A Happy Man,Tangled Up,227426,spotify:artist:6x2LnllRG5uGarZMsD4iO8,spotify:track:5kNe7PE09d6Kvw5pAsx23n,spotify:album:4ykbJPI8MPscFzROE8dqLy,0.381,"['contemporary country', 'country', 'country road', 'modern country rock']",77.0,0.66,0.38299999999999995,False,0.0,2.0,0.11900000000000001,-9.377,1.0,0.0304,83.096,4.0,0.381
72,3672,36,Chris Janson,Buy Me A Boat,Buy Me A Boat,179077,spotify:artist:60gmlHZmT16wiO9GiXKYK9,spotify:track:2WKLUgklz0VDX5bKTZ3eYD,spotify:album:7BYmCd8JAOHpIiHIDJwDW0,0.319,"['contemporary country', 'country road', 'modern country rock', 'redneck']",60.0,0.574,0.745,False,0.0,2.0,0.11,-6.662999999999999,1.0,0.0507,154.042,4.0,0.693
73,3672,37,Luke Bryan,Kick The Dust Up,Kill The Lights,190586,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:track:5g15o2Sm55Hn9ShK5yEXgp,spotify:album:0WtCqmpVN7rRGfDMSWSXBA,0.19699999999999998,"['contemporary country', 'country', 'country road']",76.0,0.596,0.855,False,0.0,1.0,0.11,-2.255,1.0,0.0474,172.082,4.0,0.8109999999999999
74,3672,38,Luke Bryan,Country Girl (Shake It For Me),Tailgates & Tanlines,225560,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:track:0yD66650JxhqKbW76C2qCo,spotify:album:4ybWq0AegFFAvHULAe7q0K,0.0293,"['contemporary country', 'country', 'country road']",76.0,0.645,0.904,False,0.0,2.0,0.0834,-4.532,1.0,0.0462,105.97,4.0,0.6709999999999999
75,3672,39,Luke Bryan,Drunk On You,Tailgates & Tanlines,213546,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ,spotify:album:4ybWq0AegFFAvHULAe7q0K,0.17800000000000002,"['contemporary country', 'country', 'country road']",76.0,0.5579999999999999,0.872,False,0.0,9.0,0.17300000000000001,-4.401,1.0,0.0449,143.971,4.0,0.47200000000000003
76,3672,40,Luke Bryan,I Don't Want This Night to End,Tailgates & Tanlines,219973,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:track:0cV4xwUA4ue2deqq4CZFko,spotify:album:4ybWq0AegFFAvHULAe7q0K,0.0275,"['contemporary country', 'country', 'country road']",76.0,0.616,0.728,False,0.0,9.0,0.228,-4.02,0.0,0.0278,111.934,4.0,0.375
77,3672,41,Luke Bryan,Crash My Party,Crash My Party,234760,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:track:6GBUsjHfZuweYf5lQEz6mP,spotify:album:5M8gr5RV2eR6UkztC69ogB,0.0309,"['contemporary country', 'country', 'country road']",76.0,0.526,0.823,False,0.0,7.0,0.24600000000000002,-4.03,1.0,0.0431,144.09,4.0,0.435
78,3672,42,Luke Bryan,Play It Again,Crash My Party,226866,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:track:03fT3OHB9KyMtGMt2zwqCT,spotify:album:5M8gr5RV2eR6UkztC69ogB,0.0832,"['contemporary country', 'country', 'country road']",76.0,0.51,0.898,False,0.0,11.0,0.071,-3.15,1.0,0.0696,144.056,4.0,0.596
79,3672,43,Luke Bryan,Roller Coaster,Crash My Party,259079,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:track:5r00wpsojd4mBYaQFDvni7,spotify:album:5M8gr5RV2eR6UkztC69ogB,0.0338,"['contemporary country', 'country', 'country road']",76.0,0.599,0.7559999999999999,False,2.0600000000000003e-05,8.0,0.174,-4.457,1.0,0.0363,107.995,4.0,0.282
80,3672,44,Luke Bryan,Strip It Down,Kill The Lights,241613,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:track:5XFu5S1vBY7sNHlheCapOz,spotify:album:0WtCqmpVN7rRGfDMSWSXBA,0.392,"['contemporary country', 'country', 'country road']",76.0,0.629,0.878,False,0.0,9.0,0.0899,-3.535,1.0,0.0443,137.989,4.0,0.7140000000000001
81,3672,45,Keith Urban,Cop Car,Fuse,256746,spotify:artist:0u2FHSq3ln94y5Q57xazwf,spotify:track:5vCgOg9VqRaAUbnflCO6P3,spotify:album:6LJH0InZpmgymwZ3hpsUYD,0.193,"['australian country', 'contemporary country', 'country', 'country road']",73.0,0.5379999999999999,0.664,False,0.0,1.0,0.0918,-6.318,1.0,0.0392,154.033,4.0,0.366
82,3672,46,Keith Urban,I'm In,Defying Gravity,273520,spotify:artist:0u2FHSq3ln94y5Q57xazwf,spotify:track:1Jg5f50CRLM4bl6TiFTge5,spotify:album:2FiijtcVKr2b6UJgar7Cdk,0.03,"['australian country', 'contemporary country', 'country', 'country road']",73.0,0.5579999999999999,0.853,False,0.000103,5.0,0.0999,-5.896,1.0,0.0493,129.969,4.0,0.64
83,3672,47,Florida Georgia Line,Dirt,Anything Goes,230586,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,spotify:track:5CXnIPD6rTjszYYQm6fY2P,spotify:album:5NG7WZaCZZ12M5LJm0JcVc,0.0661,"['contemporary country', 'country', 'country road', 'modern country rock']",82.0,0.5539999999999999,0.875,False,1.59e-05,2.0,0.11800000000000001,-4.185,1.0,0.0487,121.976,4.0,0.5429999999999999
84,3672,48,Brad Paisley,River Bank,Moonshine in the Trunk,179800,spotify:artist:13YmWQJFwgZrd4bf5IjMY4,spotify:track:0U6uTxVPeoXFcxlXMIWgAR,spotify:album:5jz1XHH4z5CegCDlAe9ujP,0.0929,"['contemporary country', 'country', 'country road', 'modern country rock']",67.0,0.639,0.875,False,0.0,7.0,0.29600000000000004,-5.792999999999999,1.0,0.0372,117.02799999999999,4.0,0.892
85,3672,49,Brad Paisley,Beat This Summer,Wheelhouse,281453,spotify:artist:13YmWQJFwgZrd4bf5IjMY4,spotify:track:2EUHzmBZux7SSra71cGkIB,spotify:album:5NQa6BB9H7oc0dNT7GqOq0,0.313,"['contemporary country', 'country', 'country road', 'modern country rock']",67.0,0.563,0.722,False,0.0,6.0,0.39299999999999996,-5.252000000000001,1.0,0.0407,150.039,4.0,0.8009999999999999
86,3672,50,Brad Paisley,Remind Me,This Is Country Music,271906,spotify:artist:13YmWQJFwgZrd4bf5IjMY4,spotify:track:4ABua0yuWcpTotImEEJTaw,spotify:album:3krMgq4qNrE8SvW5rRg50V,0.0603,"['contemporary country', 'country', 'country road', 'modern country rock']",67.0,0.485,0.726,False,1.75e-05,5.0,0.225,-4.2,1.0,0.0327,140.781,4.0,0.28800000000000003
87,3672,51,Brad Paisley,Ticks,Original Album Classics,273160,spotify:artist:13YmWQJFwgZrd4bf5IjMY4,spotify:track:5vhHPVZaW0UG38tjB3NEeW,spotify:album:5MQaOex0UOSUqbQolWKWjg,0.0361,"['contemporary country', 'country', 'country road', 'modern country rock']",67.0,0.622,0.79,False,5.93e-05,4.0,0.111,-6.332999999999999,1.0,0.0286,94.432,4.0,0.701
88,3672,52,Brad Paisley,Alcohol,Original Album Classics,290933,spotify:artist:13YmWQJFwgZrd4bf5IjMY4,spotify:track:6BJ4hKkkbcs3IrLlNx71R8,spotify:album:5MQaOex0UOSUqbQolWKWjg,0.373,"['contemporary country', 'country', 'country road', 'modern country rock']",67.0,0.552,0.754,False,3.02e-05,11.0,0.20800000000000002,-5.888,1.0,0.0302,141.671,3.0,0.595
89,3672,53,Brad Paisley,American Saturday Night,American Saturday Night,274200,spotify:artist:13YmWQJFwgZrd4bf5IjMY4,spotify:track:7xJqaCgeteqWPogqjjxkBl,spotify:album:0GCQzPEkcFv8bR90sJf41x,0.0721,"['contemporary country', 'country', 'country road', 'modern country rock']",67.0,0.48700000000000004,0.938,False,2.6300000000000002e-05,4.0,0.522,-5.466,1.0,0.0533,157.795,4.0,0.733
90,3672,54,Blake Shelton,Lonely Tonight (feat. Ashley Monroe),BRINGING BACK THE SUNSHINE,218040,spotify:artist:1UTPBmNbXNTittyMJrNkvw,spotify:track:1zbcFS5hS92oXNL3UZDfY0,spotify:album:0daIqjuhsQqXoeII3pBSeT,0.0581,"['contemporary country', 'country', 'country road', 'modern country rock']",72.0,0.41,0.747,False,0.0,5.0,0.0983,-4.9639999999999995,1.0,0.0358,158.064,4.0,0.369
91,3672,55,Dan + Shay,Nothin' Like You,Where It All Began,186253,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,spotify:track:4W38RXuQNuoTSwVsQA1OGC,spotify:album:2Zkvy7eARxR3qjKNWMiwMa,0.151,['contemporary country'],76.0,0.589,0.7040000000000001,False,0.0,4.0,0.067,-4.772,1.0,0.0303,84.956,4.0,0.43700000000000006
92,3672,56,Dan + Shay,19 You + Me,Where It All Began,217406,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,spotify:track:7ongSdLv28Z27WeCrzZXwB,spotify:album:2Zkvy7eARxR3qjKNWMiwMa,0.319,['contemporary country'],76.0,0.493,0.67,False,0.0,6.0,0.102,-5.131,1.0,0.0298,151.989,3.0,0.451
93,3672,57,Dan + Shay,First Time Feeling,Where It All Began,239080,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,spotify:track:1kFZQBIMd4RGiY4DhTtWXX,spotify:album:2Zkvy7eARxR3qjKNWMiwMa,0.309,['contemporary country'],76.0,0.514,0.639,False,0.0,10.0,0.247,-6.064,1.0,0.0271,140.047,4.0,0.304
94,3672,58,Kid Rock,All Summer Long,Rock N Roll Jesus,297586,spotify:artist:7dOBabd5O4CvKrg4iriHTM,spotify:track:5rX6C5QVvvZB7XckETNych,spotify:album:2xChdOg0PvxzHzE1BooUpI,0.0212,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",67.0,0.7,0.8640000000000001,False,0.0,7.0,0.0956,-3.6289999999999996,1.0,0.0283,102.99700000000001,4.0,0.887
95,3672,59,Kenny Chesney,American Kids,The Big Revival,182960,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,spotify:track:1dgWTMoHwTUnQhOQ8SR5fV,spotify:album:2R5PAxygJ4YeRuSwoalKam,0.0476,"['contemporary country', 'country', 'country road']",75.0,0.733,0.589,False,5.85e-06,7.0,0.0366,-7.37,1.0,0.1,170.097,4.0,0.867
96,3672,60,Eric Church,Talladega,The Outsiders,262280,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,spotify:track:1TKlBK9cSrM5u4CiL4SETS,spotify:album:7Ad3sRoSJmRcjtd5Ce27Oj,0.0538,"['contemporary country', 'country', 'country road', 'modern country rock']",72.0,0.584,0.672,False,0.0481,1.0,0.0885,-8.309,1.0,0.0294,144.0,4.0,0.556
97,3672,61,Chase Rice,Gonna Wanna Tonight,Ignite the Night,214949,spotify:artist:6pBNfggcZZDCmb0p92OnGn,spotify:track:4CgEARPGRltAQaJr1tRsoE,spotify:album:4LTFy1RLwpzADCbAOTQqVz,0.0457,"['contemporary country', 'country', 'country road', 'modern country rock']",66.0,0.584,0.754,False,3.12e-05,2.0,0.0762,-7.417000000000001,1.0,0.0425,123.988,4.0,0.695
98,3672,62,Chase Rice,Ready Set Roll,Ignite the Night,190587,spotify:artist:6pBNfggcZZDCmb0p92OnGn,spotify:track:1qxINnTuff87Pj1lvKbGxy,spotify:album:4LTFy1RLwpzADCbAOTQqVz,0.017,"['contemporary country', 'country', 'country road', 'modern country rock']",66.0,0.513,0.7809999999999999,False,0.0,0.0,0.6679999999999999,-5.301,1.0,0.066,155.997,4.0,0.721
99,3672,63,Brett Eldredge,Beat Of The Music,Bring You Back,179293,spotify:artist:0qSX3s5pJnAlSsgsCne8Cz,spotify:track:3un2KQUaQ2brEpd8dK93wI,spotify:album:7weU5IWFfeueNG5V68CTTT,0.00898,"['contemporary country', 'country', 'country road', 'modern country rock']",66.0,0.629,0.8079999999999999,False,9.06e-06,9.0,0.0751,-4.125,1.0,0.0269,110.001,4.0,0.773
100,3672,64,Jake Owen,Beachin',Days of Gold,191040,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,spotify:track:5dNGORzxFb5z3v7vSAFkTU,spotify:album:59ePhOhLFvSOFG4L5FRGzp,0.344,"['contemporary country', 'country', 'country road', 'modern country rock']",68.0,0.527,0.902,False,4.6299999999999994e-05,6.0,0.0669,-5.352,1.0,0.0601,181.96400000000003,4.0,0.7090000000000001
101,3672,65,Frankie Ballard,Sunshine & Whiskey,Sunshine & Whiskey,182400,spotify:artist:0dvKgSdNB2U1gfp6ZcekYi,spotify:track:6aNwDe5YH5YUPlpHkku52w,spotify:album:5VYrfPF3z9311jpQYEWjof,0.223,"['contemporary country', 'country', 'country road', 'modern country rock']",57.0,0.67,0.737,False,0.0,9.0,0.325,-6.794,1.0,0.0434,92.98299999999999,4.0,0.754
102,3672,66,Frankie Ballard,Young & Crazy,Sunshine & Whiskey,180346,spotify:artist:0dvKgSdNB2U1gfp6ZcekYi,spotify:track:6ll39ALTlddWWQZLjSFlwM,spotify:album:5VYrfPF3z9311jpQYEWjof,0.0247,"['contemporary country', 'country', 'country road', 'modern country rock']",57.0,0.61,0.8759999999999999,False,0.0,0.0,0.31,-4.244,1.0,0.0394,115.05,4.0,0.7829999999999999
103,3672,67,Jason Aldean,Tonight Looks Good on You,"Old Boots, New Dirt",231040,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,spotify:track:5pgx4Q33u1c1jlpE64WVGY,spotify:album:2RIu1R2av2tWEu2MloUE6u,0.237,"['contemporary country', 'country', 'country road']",76.0,0.484,0.754,False,0.0,6.0,0.105,-5.55,0.0,0.0532,169.90599999999998,4.0,0.52
104,3672,68,Miranda Lambert,Automatic,Platinum,247826,spotify:artist:66lH4jAE7pqPlOlzUKbwA0,spotify:track:0B0y2FImat9j9MJTNRZWfW,spotify:album:4ZnIw6llQFlXcFgjMNtrTw,0.0435,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",68.0,0.591,0.703,False,2.34e-06,10.0,0.145,-6.211,1.0,0.0256,95.993,4.0,0.402
105,3672,69,Cole Swindell,Ain't Worth The Whiskey,Cole Swindell,191906,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,spotify:track:3OZVqx1YsqDDkxQ6TnmHtn,spotify:album:2mlPEYhK1KwDD45CCCWxaH,0.042,"['contemporary country', 'country', 'country road', 'modern country rock']",68.0,0.43200000000000005,0.738,False,0.0,2.0,0.11900000000000001,-3.91,1.0,0.0309,153.71200000000002,4.0,0.503
106,3672,70,Cole Swindell,Chillin' It,Cole Swindell,196746,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,spotify:track:0Utg7sirTPqrs6Cx0FbriQ,spotify:album:2mlPEYhK1KwDD45CCCWxaH,0.511,"['contemporary country', 'country', 'country road', 'modern country rock']",68.0,0.5760000000000001,0.8490000000000001,False,3.8900000000000004e-05,9.0,0.109,-3.057,1.0,0.0386,137.982,4.0,0.6659999999999999
107,3672,71,Cole Swindell,Hope You Get Lonely Tonight,Cole Swindell,227986,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,spotify:track:5BtS8w1kkjLV1BbvB0t12u,spotify:album:2mlPEYhK1KwDD45CCCWxaH,0.10300000000000001,"['contemporary country', 'country', 'country road', 'modern country rock']",68.0,0.45,0.795,False,0.0,10.0,0.166,-4.249,1.0,0.0355,151.884,4.0,0.364
108,3672,72,Tim McGraw,Shotgun Rider,Sundown Heaven Town,235386,spotify:artist:6roFdX1y5BYSbp60OTJWMd,spotify:track:3LbvNFkqDTrE1liGMmZBDL,spotify:album:39ZUc3Efz2TH8RbPeDTMOB,0.136,"['contemporary country', 'country', 'country road']",72.0,0.45799999999999996,0.903,False,8.06e-06,7.0,0.146,-4.5889999999999995,1.0,0.0493,167.847,4.0,0.69
109,3672,73,Tim McGraw,Highway Don't Care,Two Lanes Of Freedom,276880,spotify:artist:6roFdX1y5BYSbp60OTJWMd,spotify:track:4wFUdSCer8bdQsrp1M90sa,spotify:album:1O3BsjGx9plSOJ036ZY4Fl,0.0216,"['contemporary country', 'country', 'country road']",72.0,0.47,0.79,False,0.0,2.0,0.0863,-5.352,1.0,0.039,158.061,4.0,0.495
110,3672,74,Tim McGraw,Live Like You Were Dying,Live Like You Were Dying,300333,spotify:artist:6roFdX1y5BYSbp60OTJWMd,spotify:track:7B1QliUMZv7gSTUGAfMRRD,spotify:album:0os1Gz3XMM6dduZSMxVuXs,0.49200000000000005,"['contemporary country', 'country', 'country road']",72.0,0.41600000000000004,0.546,False,0.0,7.0,0.0845,-7.728,1.0,0.0297,159.929,4.0,0.418
111,3672,75,Lee Brice,I Don't Dance,I Don't Dance,221173,spotify:artist:5Zq7R5qmi58ByYyBQTlNuk,spotify:track:5aj0xPGiEUN3aI2oOYu14S,spotify:album:2XIhZ9IjqoIN5V6dfKHzCn,0.39899999999999997,"['contemporary country', 'country', 'country road', 'modern country rock']",68.0,0.5870000000000001,0.5589999999999999,False,6.69e-06,1.0,0.0992,-7.742000000000001,1.0,0.0321,92.036,4.0,0.19
112,3672,76,Lee Brice,Drinking class,I Don't Dance,207346,spotify:artist:5Zq7R5qmi58ByYyBQTlNuk,spotify:track:5Kb5utdaR6qXYZ9WpgoKWm,spotify:album:1Ug5qpIXouUHY5hpFj6575,0.0886,"['contemporary country', 'country', 'country road', 'modern country rock']",68.0,0.6629999999999999,0.53,False,0.0,1.0,0.154,-9.763,1.0,0.0301,109.00299999999999,4.0,0.26899999999999996
113,3672,77,Tyler Farr,A Guy Walks into a Bar,Suffer in Peace,196000,spotify:artist:3vHV92ecrylnUHDM4d2MtC,spotify:track:16PNN9wK1LbedzcTp7y8y0,spotify:album:2aUyGuWWZhUTBoBb3l2ym5,0.083,"['contemporary country', 'country', 'country road', 'lift kit', 'modern country rock', 'redneck']",57.0,0.428,0.78,False,0.0,0.0,0.115,-3.472,1.0,0.0373,147.986,4.0,0.431
114,3672,78,Hunter Hayes,Wanted,Hunter Hayes (Encore),228840,spotify:artist:7H6dkUChT5EoOQtUVMg4cN,spotify:track:0p1BcEcYVO3uk4KDf3gzkY,spotify:album:5hVo5O3pGkc1VibXveW8gx,0.268,"['contemporary country', 'country', 'country road', 'modern country rock', 'neo mellow', 'pop', 'post-teen pop']",64.0,0.42100000000000004,0.47600000000000003,False,0.0,0.0,0.0816,-7.692,1.0,0.0298,169.78400000000002,4.0,0.3
115,3672,79,Hunter Hayes,I Want Crazy - Encore,Hunter Hayes (Encore),236865,spotify:artist:7H6dkUChT5EoOQtUVMg4cN,spotify:track:4FkgULes13bk2eHrsJg4q9,spotify:album:5hVo5O3pGkc1VibXveW8gx,0.0539,"['contemporary country', 'country', 'country road', 'dance pop', 'modern country rock', 'neo mellow', 'pop', 'post-teen pop']",64.0,0.562,0.878,False,0.0,8.0,0.11199999999999999,-4.806,1.0,0.0387,103.029,4.0,0.5579999999999999
116,3672,80,Blake Shelton,Footloose,Loaded: The Best Of Blake Shelton,218493,spotify:artist:1UTPBmNbXNTittyMJrNkvw,spotify:track:3uOgYjdEyuKVTjapKtL7Xy,spotify:album:7qyfoJ9YCVfBnePdxBFbhx,0.00121,"['contemporary country', 'country', 'country road', 'modern country rock']",72.0,0.52,0.924,False,2.31e-06,7.0,0.128,-4.748,1.0,0.0686,173.98,4.0,0.8440000000000001
117,3672,81,The Swon Brothers,Later On,The Swon Brothers,217160,spotify:artist:1nf0nRF0W4ybnJdda00pKY,spotify:track:7lG4154Md1Kw7BMg56Pt4s,spotify:album:6O1P8K69uFGvCfpyAvdsx1,0.0544,"['contemporary country', 'lift kit']",38.0,0.41100000000000003,0.903,False,0.0,2.0,0.10400000000000001,-2.948,1.0,0.14400000000000002,180.078,4.0,0.614
118,3672,82,Big & Rich,Fake ID (feat. Gretchen Wilson),Fake ID (feat. Gretchen Wilson),203280,spotify:artist:0oBEeN6BCxEgMogzThqrPf,spotify:track:6dFcL5hsy8dy0RCFx7f5FD,spotify:album:3hxw1XKY4DB8QukhlHkcrp,0.0614,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",58.0,0.6629999999999999,0.956,False,0.0,0.0,0.233,-2.322,1.0,0.0395,129.983,4.0,0.73
119,3672,83,Joe Nichols,Yeah,Crickets,230706,spotify:artist:4aJTB79uwT4sP0Nb8QGWHc,spotify:track:0uRlP6bHbSgBGklmaCMqG7,spotify:album:4maav8jTujRDfFU7AGG7xo,0.00647,"['contemporary country', 'country', 'country road', 'modern country rock']",59.0,0.414,0.843,False,1.52e-05,11.0,0.19399999999999998,-4.638,1.0,0.0531,165.713,4.0,0.5720000000000001
120,3672,84,Dustin Lynch,Where It's At,Where It's At,204186,spotify:artist:1dID9zgn0OV0Y8ud7Mh2tS,spotify:track:4whYDpJ5XVQpmvecbEHP5Q,spotify:album:4ZSQEnZOGWEW3XQOAzt477,0.0142,"['contemporary country', 'country', 'country road', 'modern country rock']",70.0,0.557,0.737,False,0.0,3.0,0.314,-5.75,1.0,0.0476,158.05,4.0,0.8170000000000001
121,3672,85,Justin Moore,Lettin' The Night Roll,Off The Beaten Path,203120,spotify:artist:30e8DmahrEamvLbFRPdWmk,spotify:track:33LSgUa20mKNgeut1XwP2E,spotify:album:7uCnHbfLZEdH1733LZ2i2F,0.0873,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",64.0,0.542,0.8590000000000001,False,0.0,2.0,0.145,-5.1370000000000005,1.0,0.0424,140.9,4.0,0.637
122,3672,86,Randy Houser,Runnin' Outta Moonlight,How Country Feels,193773,spotify:artist:56x8mYvS3cyDGAi8N2FxbB,spotify:track:6enPOmd3vSFpI4jjms8kXN,spotify:album:4BVzcXLDJ8pRtJttQiU3G6,0.0354,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",62.0,0.526,0.8009999999999999,False,3.17e-06,2.0,0.0637,-3.717,1.0,0.0393,172.024,4.0,0.769
123,3672,87,Randy Houser,Goodnight Kiss,How Country Feels,206800,spotify:artist:56x8mYvS3cyDGAi8N2FxbB,spotify:track:27aDju7VAODvQYHWrrv6o9,spotify:album:4BVzcXLDJ8pRtJttQiU3G6,0.0382,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",62.0,0.731,0.71,False,9.92e-05,1.0,0.11800000000000001,-4.285,1.0,0.0332,111.024,4.0,0.633
124,3672,88,Thomas Rhett,T-Shirt,Tangled Up,227693,spotify:artist:6x2LnllRG5uGarZMsD4iO8,spotify:track:1zWZvrk13cL8Sl3VLeG57F,spotify:album:4ykbJPI8MPscFzROE8dqLy,0.0318,"['contemporary country', 'country', 'country road', 'modern country rock']",77.0,0.647,0.857,False,0.0,2.0,0.0212,-5.381,1.0,0.0397,95.99600000000001,4.0,0.7709999999999999
125,3672,89,Zac Brown Band,Bittersweet,JEKYLL + HYDE,310360,spotify:artist:6yJCxee7QumYr820xdIsjo,spotify:track:45ayQ3xzAYAEsJ9toVyQel,spotify:album:1xy141zMRluP7YaE94IawT,0.563,"['contemporary country', 'country', 'country road', 'modern country rock']",73.0,0.49700000000000005,0.397,False,0.00022,1.0,0.361,-8.923,1.0,0.0384,159.77100000000002,4.0,0.271
126,3672,90,Zac Brown Band,Tomorrow Never Comes,JEKYLL + HYDE,238626,spotify:artist:6yJCxee7QumYr820xdIsjo,spotify:track:2RLxaX5gVSekX9hjnu81DT,spotify:album:1xy141zMRluP7YaE94IawT,0.0232,"['contemporary country', 'country', 'country road', 'modern country rock']",73.0,0.623,0.797,False,8.26e-06,5.0,0.259,-5.331,1.0,0.0297,119.96600000000001,4.0,0.601
127,3672,91,Zac Brown Band,One Day,JEKYLL + HYDE,229360,spotify:artist:6yJCxee7QumYr820xdIsjo,spotify:track:06qoS4JCkf8cNzssYd9eQi,spotify:album:1xy141zMRluP7YaE94IawT,0.0355,"['contemporary country', 'country', 'country road', 'modern country rock']",73.0,0.669,0.642,False,0.0,8.0,0.10400000000000001,-6.022,1.0,0.046,93.97399999999999,4.0,0.621
128,3672,92,Zac Brown Band,Chicken Fried,The Foundation,238146,spotify:artist:6yJCxee7QumYr820xdIsjo,spotify:track:4dGJf1SER1T6ooX46vwzRB,spotify:album:0Im5nUhAuNDSYVjfPh7RyS,0.645,"['contemporary country', 'country', 'country road', 'modern country rock']",73.0,0.5660000000000001,0.713,False,0.0,6.0,0.114,-4.25,1.0,0.0417,169.864,4.0,0.807
129,3672,93,Zac Brown Band,Whatever It Is,The Foundation,208213,spotify:artist:6yJCxee7QumYr820xdIsjo,spotify:track:4o8STNAL91xc7EvuvqSKk1,spotify:album:0Im5nUhAuNDSYVjfPh7RyS,0.44299999999999995,"['contemporary country', 'country', 'country road', 'modern country rock']",73.0,0.6859999999999999,0.5760000000000001,False,1.7e-05,1.0,0.212,-6.632000000000001,1.0,0.0284,83.971,4.0,0.72
130,3672,94,Zac Brown Band,Toes,The Foundation,262773,spotify:artist:6yJCxee7QumYr820xdIsjo,spotify:track:5kjyiH6but1t2UDXq15aeS,spotify:album:0Im5nUhAuNDSYVjfPh7RyS,0.655,"['contemporary country', 'country', 'country road', 'modern country rock']",73.0,0.8,0.759,False,0.0,11.0,0.0897,-5.398,1.0,0.0378,129.97899999999998,4.0,0.821
131,3672,95,Zac Brown Band,Highway 20 Ride,The Foundation,229280,spotify:artist:6yJCxee7QumYr820xdIsjo,spotify:track:7J06GPr8b6A0zRHTZhah6s,spotify:album:0Im5nUhAuNDSYVjfPh7RyS,0.551,"['contemporary country', 'country', 'country road', 'modern country rock']",73.0,0.55,0.402,False,1.3800000000000002e-05,3.0,0.105,-7.195,1.0,0.0339,76.105,4.0,0.428
132,3672,96,Zac Brown Band,Colder Weather,You Get What You Give,273893,spotify:artist:6yJCxee7QumYr820xdIsjo,spotify:track:1M2l9ReoabUnvl6Y8jLUe7,spotify:album:0AXoQGOZDaYSaOo0qCTiCr,0.45799999999999996,"['contemporary country', 'country', 'country road', 'modern country rock']",73.0,0.667,0.381,False,0.0,3.0,0.11599999999999999,-7.494,1.0,0.0294,135.97899999999998,4.0,0.19899999999999998
